Item_ID,SKU_Code,Category,Supplier,Daily_Demand,Lead_Time_Days,Current_Inventory,Safety_Stock,Reorder_Point,Unit_Cost,Stockout_Risk_Score,Warehouse
322,SKU-00322,Grocery,Supplier_A,177,5,188,121,148,1451.15,0.861,WH2
323,SKU-00323,Grocery,Supplier_B,111,9,291,183,180,466.95,0.594,WH1
324,SKU-00324,Electronics,Supplier_A,124,6,566,198,137,1589.52,0.369,WH2
325,SKU-00325,Electronics,Supplier_A,78,14,439,230,185,887.46,0.174,WH1
326,SKU-00326,Electronics,Supplier_A,15,12,203,258,88,298.23,0.653,WH1
327,SKU-00327,Clothing,Supplier_C,35,6,630,61,67,282.66,0.193,WH1
328,SKU-00328,Beauty,Supplier_B,16,4,256,171,154,371.57,0.417,WH1
329,SKU-00329,Grocery,Supplier_B,128,8,528,44,195,1786.62,0.826,WH1
330,SKU-00330,Grocery,Supplier_A,82,12,460,46,385,1982.33,0.129,WH1
331,SKU-00331,Clothing,Supplier_C,183,12,141,120,273,746.1,0.129,WH3
332,SKU-00332,Grocery,Supplier_C,176,10,436,186,166,619.68,0.224,WH3
333,SKU-00333,Electronics,Supplier_B,100,10,554,18,50,476.6,0.552,WH3
334,SKU-00334,Beauty,Supplier_C,54,2,394,284,166,1656.44,0.252,WH3
335,SKU-00335,Home,Supplier_B,121,2,594,130,75,457.95,0.503,WH1
336,SKU-00336,Grocery,Supplier_B,21,11,345,114,61,1851.98,0.302,WH3
337,SKU-00337,Electronics,Supplier_B,167,13,499,165,343,1351.33,0.506,WH1
338,SKU-00338,Home,Supplier_C,133,13,169,35,390,1799.4,0.278,WH2
339,SKU-00339,Beauty,Supplier_B,161,12,726,34,218,1130.32,0.98,WH2
340,SKU-00340,Home,Supplier_B,183,6,611,78,102,1396.83,0.493,WH3
341,SKU-00341,Electronics,Supplier_A,68,2,509,160,318,1257.94,0.744,WH1
342,SKU-00342,Home,Supplier_B,136,5,172,74,297,1670.83,0.701,WH3
343,SKU-00343,Clothing,Supplier_B,91,13,36,159,177,1679.93,0.491,WH1
344,SKU-00344,Home,Supplier_A,160,2,570,254,125,1200.1,0.239,WH3
345,SKU-00345,Grocery,Supplier_A,20,3,367,67,318,1283.39,0.511,WH2
346,SKU-00346,Grocery,Supplier_C,67,3,478,165,195,1847.66,0.681,WH2
347,SKU-00347,Clothing,Supplier_B,80,5,221,121,97,1863.24,0.46,WH3
348,SKU-00348,Electronics,Supplier_C,185,9,442,132,248,1345.29,0.082,WH3
349,SKU-00349,Grocery,Supplier_C,89,3,299,212,120,65.12,0.018,WH1
350,SKU-00350,Beauty,Supplier_A,113,10,441,13,141,253.6,0.328,WH2
351,SKU-00351,Grocery,Supplier_C,21,13,619,138,258,1722.99,0.15,WH3
352,SKU-00352,Grocery,Supplier_B,172,10,484,35,391,215.19,0.906,WH1
353,SKU-00353,Electronics,Supplier_A,145,3,374,298,388,466.36,0.176,WH2
354,SKU-00354,Home,Supplier_B,184,2,601,36,97,499.57,0.394,WH1
355,SKU-00355,Grocery,Supplier_B,62,11,397,51,78,1220.46,0.712,WH2
356,SKU-00356,Clothing,Supplier_A,169,11,143,80,225,1174.43,0.815,WH2
357,SKU-00357,Home,Supplier_B,83,10,99,73,68,614.36,0.478,WH1
358,SKU-00358,Beauty,Supplier_A,65,3,576,34,96,454.84,0.181,WH1
359,SKU-00359,Electronics,Supplier_B,117,9,252,81,394,1540.84,0.271,WH2
360,SKU-00360,Beauty,Supplier_A,125,4,499,277,109,1874.14,0.419,WH2
361,SKU-00361,Home,Supplier_C,38,2,173,104,225,152.97,0.365,WH1
362,SKU-00362,Home,Supplier_B,74,12,711,126,304,309.7,0.349,WH3
363,SKU-00363,Home,Supplier_A,21,2,428,173,278,1302.22,0.132,WH1
364,SKU-00364,Beauty,Supplier_B,24,11,50,287,196,1618.66,0.913,WH3
365,SKU-00365,Home,Supplier_B,63,3,616,74,347,1592.82,0.03,WH1
366,SKU-00366,Beauty,Supplier_B,73,8,576,269,382,1453.38,0.44,WH3
367,SKU-00367,Home,Supplier_A,165,13,522,237,288,1780.48,0.98,WH3
368,SKU-00368,Clothing,Supplier_C,106,7,390,209,381,473.83,0.66,WH2
369,SKU-00369,Home,Supplier_C,124,13,342,229,237,259.22,0.355,WH1
370,SKU-00370,Beauty,Supplier_C,149,12,351,189,373,1249.96,0.146,WH1
371,SKU-00371,Grocery,Supplier_A,61,3,262,237,384,1653.44,0.964,WH1
372,SKU-00372,Home,Supplier_C,87,5,571,261,258,1184.98,0.014,WH3
373,SKU-00373,Grocery,Supplier_A,133,3,449,13,124,1927.85,0.681,WH3
374,SKU-00374,Clothing,Supplier_B,17,2,201,150,232,1601.35,0.88,WH2
375,SKU-00375,Electronics,Supplier_B,159,13,492,175,136,1416.54,0.025,WH3
376,SKU-00376,Clothing,Supplier_C,191,4,395,263,320,167.5,0.725,WH1
377,SKU-00377,Home,Supplier_A,10,5,100,162,229,260.1,0.999,WH3
378,SKU-00378,Grocery,Supplier_B,101,11,569,76,294,1580.43,0.64,WH3
379,SKU-00379,Grocery,Supplier_A,98,6,439,64,395,436.56,0.415,WH2
380,SKU-00380,Beauty,Supplier_A,114,6,486,105,56,106.23,0.874,WH3
381,SKU-00381,Grocery,Supplier_B,155,8,447,176,318,1825.98,0.554,WH1
382,SKU-00382,Beauty,Supplier_A,142,11,76,71,62,1787.07,0.749,WH1
383,SKU-00383,Electronics,Supplier_B,55,9,341,183,275,476.04,0.588,WH1
384,SKU-00384,Home,Supplier_B,151,10,561,262,315,1571.4,0.038,WH1
385,SKU-00385,Beauty,Supplier_B,55,13,514,121,291,143.56,0.213,WH2
386,SKU-00386,Electronics,Supplier_A,91,8,285,224,229,605.86,0.079,WH2
387,SKU-00387,Grocery,Supplier_B,72,6,246,248,229,1266.15,0.107,WH1
388,SKU-00388,Grocery,Supplier_A,88,10,73,236,175,1538.2,0.015,WH1
389,SKU-00389,Electronics,Supplier_B,46,9,628,239,332,70.28,0.421,WH3
390,SKU-00390,Grocery,Supplier_B,61,11,23,242,239,686.11,0.179,WH3
391,SKU-00391,Electronics,Supplier_C,170,10,458,172,65,467.97,0.856,WH3
392,SKU-00392,Beauty,Supplier_C,66,11,329,135,364,1997.62,0.75,WH3
393,SKU-00393,Beauty,Supplier_C,11,9,622,262,70,1358.42,0.573,WH3
394,SKU-00394,Electronics,Supplier_A,116,7,108,208,65,841.06,0.489,WH1
395,SKU-00395,Beauty,Supplier_A,182,5,339,206,318,197.52,0.256,WH3
396,SKU-00396,Beauty,Supplier_B,184,10,394,131,82,1217.41,0.475,WH3
397,SKU-00397,Beauty,Supplier_B,30,13,623,273,231,1301.32,0.641,WH3
398,SKU-00398,Clothing,Supplier_B,158,10,520,63,118,1641.99,0.782,WH2
399,SKU-00399,Home,Supplier_B,23,11,681,144,101,612.72,0.082,WH2
400,SKU-00400,Grocery,Supplier_A,13,11,253,160,114,1963.78,0.708,WH2
401,SKU-00401,Clothing,Supplier_B,65,10,356,109,349,906.96,0.743,WH1
402,SKU-00402,Beauty,Supplier_B,24,11,590,243,384,627.09,0.559,WH2
403,SKU-00403,Electronics,Supplier_C,110,4,204,41,277,729.48,0.214,WH3
404,SKU-00404,Beauty,Supplier_B,54,12,457,71,271,1063.19,0.539,WH3
405,SKU-00405,Home,Supplier_B,85,13,575,205,321,1876.57,0.503,WH3
406,SKU-00406,Beauty,Supplier_B,154,4,199,39,67,1483.56,0.476,WH1
407,SKU-00407,Electronics,Supplier_A,145,12,95,252,267,1175.36,0.461,WH2
408,SKU-00408,Home,Supplier_C,144,7,675,115,322,367.48,0.111,WH2
409,SKU-00409,Beauty,Supplier_B,14,7,632,142,357,341.24,0.183,WH3
410,SKU-00410,Home,Supplier_B,69,14,291,31,222,1029.28,0.097,WH3
411,SKU-00411,Grocery,Supplier_C,162,14,74,165,105,1470.98,0.242,WH2
412,SKU-00412,Grocery,Supplier_B,12,7,720,223,398,1514.47,0.263,WH2
413,SKU-00413,Beauty,Supplier_A,153,6,96,235,58,490.53,0.245,WH3
414,SKU-00414,Home,Supplier_B,26,6,315,294,332,245.19,0.211,WH2
415,SKU-00415,Electronics,Supplier_A,22,3,238,180,342,799.7,0.735,WH2
416,SKU-00416,Beauty,Supplier_A,198,8,296,51,71,1840.44,0.819,WH1
417,SKU-00417,Grocery,Supplier_B,180,13,597,69,121,1113.47,0.327,WH3
418,SKU-00418,Grocery,Supplier_C,176,5,667,86,377,674.19,0.305,WH2
419,SKU-00419,Beauty,Supplier_A,13,4,765,211,221,681.09,0.844,WH1
420,SKU-00420,Home,Supplier_C,199,9,730,229,172,307.57,0.624,WH1
421,SKU-00421,Grocery,Supplier_B,58,5,285,196,140,972.79,0.293,WH1
422,SKU-00422,Home,Supplier_A,30,12,62,105,273,1593.16,0.714,WH1
423,SKU-00423,Grocery,Supplier_B,98,5,380,221,341,1938.69,0.345,WH1
424,SKU-00424,Grocery,Supplier_C,104,9,247,271,301,1028.11,0.587,WH1
425,SKU-00425,Clothing,Supplier_B,30,2,246,86,347,376.07,0.993,WH1
426,SKU-00426,Grocery,Supplier_B,38,10,82,40,305,1381.75,0.302,WH3
427,SKU-00427,Electronics,Supplier_A,12,8,190,48,62,1525.74,0.931,WH3
428,SKU-00428,Beauty,Supplier_B,142,13,781,223,384,189.81,0.321,WH3
429,SKU-00429,Beauty,Supplier_B,52,3,781,135,167,1707.77,0.54,WH1
430,SKU-00430,Home,Supplier_B,187,12,326,174,227,1667.18,0.46,WH2
431,SKU-00431,Grocery,Supplier_A,111,13,769,255,357,971.46,0.783,WH1
432,SKU-00432,Electronics,Supplier_C,58,7,587,118,210,1142.82,0.061,WH3
433,SKU-00433,Home,Supplier_C,172,9,702,97,144,1441.15,0.627,WH3
434,SKU-00434,Clothing,Supplier_B,123,12,53,209,363,1369.66,0.761,WH1
435,SKU-00435,Home,Supplier_A,147,6,661,280,217,82.25,0.472,WH3
436,SKU-00436,Home,Supplier_B,85,7,149,60,136,288.75,0.105,WH2
437,SKU-00437,Grocery,Supplier_C,150,13,413,207,52,367.05,0.245,WH2
438,SKU-00438,Clothing,Supplier_A,100,11,170,32,65,1523.57,0.68,WH2
439,SKU-00439,Home,Supplier_C,106,9,674,162,179,908.16,0.895,WH1
440,SKU-00440,Electronics,Supplier_C,155,14,649,232,72,1113.73,0.422,WH3
441,SKU-00441,Electronics,Supplier_A,66,7,735,230,147,1556.74,0.56,WH3
442,SKU-00442,Beauty,Supplier_A,50,13,403,160,207,714.92,0.228,WH2
443,SKU-00443,Clothing,Supplier_B,91,10,766,275,288,1510.34,0.412,WH3
444,SKU-00444,Clothing,Supplier_B,103,13,36,82,59,912.48,0.337,WH1
445,SKU-00445,Beauty,Supplier_C,43,10,613,86,370,785.5,0.656,WH2
446,SKU-00446,Home,Supplier_A,147,10,33,41,71,699.42,0.985,WH1
447,SKU-00447,Clothing,Supplier_A,57,7,100,74,357,1931.64,0.813,WH1
448,SKU-00448,Electronics,Supplier_B,196,13,226,27,233,1555.35,0.192,WH3
449,SKU-00449,Electronics,Supplier_C,195,13,223,173,266,89.38,0.578,WH1
450,SKU-00450,Grocery,Supplier_C,84,10,398,296,263,1916.96,0.066,WH2
451,SKU-00451,Clothing,Supplier_B,20,4,563,63,385,1562.11,0.247,WH1
452,SKU-00452,Home,Supplier_A,108,6,42,72,207,340.89,0.172,WH3
453,SKU-00453,Beauty,Supplier_B,74,3,633,266,259,198.86,0.336,WH1
454,SKU-00454,Beauty,Supplier_B,198,13,181,248,182,650.98,0.679,WH1
455,SKU-00455,Home,Supplier_B,145,14,629,18,102,1267.15,0.499,WH3
456,SKU-00456,Grocery,Supplier_B,112,14,163,129,278,1252.27,0.933,WH3
457,SKU-00457,Beauty,Supplier_A,51,9,123,99,232,587.91,0.213,WH3
458,SKU-00458,Clothing,Supplier_B,13,12,401,184,72,919.07,0.364,WH3
459,SKU-00459,Grocery,Supplier_A,195,14,474,12,155,463.19,0.33,WH3
460,SKU-00460,Clothing,Supplier_B,38,5,436,139,140,148.63,0.236,WH3
461,SKU-00461,Electronics,Supplier_C,161,7,343,63,168,1058.09,0.993,WH3
462,SKU-00462,Grocery,Supplier_A,169,7,190,193,187,726.63,0.387,WH1
463,SKU-00463,Beauty,Supplier_C,175,6,595,233,169,1108.62,0.941,WH1
464,SKU-00464,Grocery,Supplier_B,90,13,775,21,210,1895.69,0.39,WH1
465,SKU-00465,Grocery,Supplier_B,119,13,602,204,257,329.57,0.204,WH2
466,SKU-00466,Grocery,Supplier_B,68,2,293,256,398,53.83,0.119,WH3
467,SKU-00467,Grocery,Supplier_A,156,12,471,163,367,199.91,0.856,WH1
468,SKU-00468,Clothing,Supplier_C,38,8,144,87,387,952.28,0.032,WH3
469,SKU-00469,Electronics,Supplier_A,180,11,402,149,204,1428.52,0.964,WH2
470,SKU-00470,Home,Supplier_A,16,9,336,99,312,1182.49,0.418,WH3
471,SKU-00471,Grocery,Supplier_B,155,2,126,153,204,1015.04,0.247,WH1
472,SKU-00472,Beauty,Supplier_C,101,11,679,81,379,740.23,0.617,WH2
473,SKU-00473,Grocery,Supplier_B,125,8,482,186,362,654.45,0.133,WH3
474,SKU-00474,Beauty,Supplier_A,145,5,449,272,335,783.76,0.072,WH2
475,SKU-00475,Clothing,Supplier_B,91,7,723,280,308,1242.69,0.828,WH3
476,SKU-00476,Beauty,Supplier_C,106,10,356,114,206,377.12,0.425,WH2
477,SKU-00477,Home,Supplier_B,100,6,757,81,63,1554.16,0.518,WH1
478,SKU-00478,Electronics,Supplier_C,177,9,773,83,126,1171.74,0.177,WH3
479,SKU-00479,Beauty,Supplier_C,118,6,515,152,388,574.85,0.061,WH3
480,SKU-00480,Beauty,Supplier_B,197,3,381,71,384,1027.25,0.368,WH3
481,SKU-00481,Electronics,Supplier_A,51,5,451,155,269,1927.42,0.506,WH1
482,SKU-00482,Home,Supplier_B,62,3,694,55,281,89.96,0.765,WH2
483,SKU-00483,Grocery,Supplier_A,137,8,539,238,343,439.07,0.501,WH1
484,SKU-00484,Beauty,Supplier_A,125,8,425,114,191,924.34,0.783,WH2
485,SKU-00485,Electronics,Supplier_B,122,4,396,118,300,1294.96,0.115,WH3
486,SKU-00486,Clothing,Supplier_A,9,14,171,130,345,463.85,0.064,WH2
487,SKU-00487,Electronics,Supplier_A,192,8,341,52,189,1866.24,0.159,WH2
488,SKU-00488,Clothing,Supplier_B,100,2,626,108,191,1303.02,0.772,WH3
489,SKU-00489,Home,Supplier_B,25,2,233,203,178,1760.99,0.759,WH3
490,SKU-00490,Grocery,Supplier_B,156,10,595,223,373,692.17,0.141,WH2
491,SKU-00491,Electronics,Supplier_A,132,7,84,238,354,1666.46,0.031,WH3
492,SKU-00492,Beauty,Supplier_C,128,14,289,194,67,787.53,0.685,WH3
493,SKU-00493,Home,Supplier_A,150,13,556,121,292,542.87,0.855,WH2
494,SKU-00494,Electronics,Supplier_C,25,6,119,281,213,1827.73,0.754,WH1
495,SKU-00495,Beauty,Supplier_B,58,14,124,111,369,229.83,0.203,WH1
496,SKU-00496,Electronics,Supplier_C,142,7,150,219,145,1888.63,0.584,WH3
497,SKU-00497,Clothing,Supplier_B,156,7,408,236,77,944.1,0.757,WH2
498,SKU-00498,Electronics,Supplier_B,108,2,340,290,279,1985.62,0.256,WH3
499,SKU-00499,Electronics,Supplier_C,115,6,457,31,74,1102.21,0.528,WH1
500,SKU-00500,Electronics,Supplier_B,120,10,38,257,224,1527.1,0.314,WH1
501,SKU-00501,Home,Supplier_C,192,5,244,168,210,63.79,0.226,WH2
502,SKU-00502,Electronics,Supplier_B,61,4,637,238,79,1018.5,0.97,WH2
503,SKU-00503,Beauty,Supplier_A,132,2,585,196,214,1488.03,0.913,WH1
504,SKU-00504,Clothing,Supplier_A,155,3,479,152,257,1576.51,0.446,WH2
505,SKU-00505,Clothing,Supplier_B,154,4,413,33,151,358.19,0.137,WH1
506,SKU-00506,Electronics,Supplier_B,166,5,245,150,155,866.99,0.728,WH3
507,SKU-00507,Home,Supplier_C,124,8,379,249,379,867.19,0.256,WH1
508,SKU-00508,Home,Supplier_A,74,7,449,91,118,252.1,0.169,WH1
509,SKU-00509,Beauty,Supplier_C,160,12,34,57,57,913.94,0.382,WH2
510,SKU-00510,Electronics,Supplier_B,99,9,579,180,172,1623.83,0.53,WH2
511,SKU-00511,Clothing,Supplier_B,103,10,670,271,150,635.35,0.097,WH2
512,SKU-00512,Home,Supplier_C,171,7,565,77,50,893.52,0.572,WH3
513,SKU-00513,Electronics,Supplier_B,46,8,433,23,56,1923.87,0.015,WH2
514,SKU-00514,Home,Supplier_A,155,5,374,39,367,111.83,0.892,WH3
515,SKU-00515,Home,Supplier_C,74,3,476,119,160,1203.47,0.921,WH2
516,SKU-00516,Clothing,Supplier_A,6,10,741,221,392,1499.7,0.733,WH2
517,SKU-00517,Grocery,Supplier_A,156,10,550,273,235,1533.72,0.467,WH1
518,SKU-00518,Beauty,Supplier_A,149,5,215,211,265,1446.08,0.255,WH1
519,SKU-00519,Beauty,Supplier_C,113,13,134,93,392,1466.58,0.744,WH1
520,SKU-00520,Clothing,Supplier_B,69,4,436,62,172,165.07,0.932,WH3
521,SKU-00521,Home,Supplier_A,74,11,371,265,250,1091.57,0.159,WH2
522,SKU-00522,Electronics,Supplier_A,73,12,94,83,57,1576.79,0.466,WH1
523,SKU-00523,Home,Supplier_A,125,7,681,229,113,233.43,0.315,WH2
524,SKU-00524,Clothing,Supplier_B,113,4,55,152,185,73.5,0.357,WH1
525,SKU-00525,Beauty,Supplier_B,64,2,261,109,235,1638.4,0.406,WH2
526,SKU-00526,Home,Supplier_C,182,5,682,138,176,1438.97,0.952,WH1
527,SKU-00527,Beauty,Supplier_B,97,2,82,228,98,853.8,0.259,WH1
528,SKU-00528,Electronics,Supplier_C,16,3,685,280,215,1883.77,0.493,WH1
529,SKU-00529,Beauty,Supplier_C,107,4,528,31,176,1544.87,0.951,WH1
530,SKU-00530,Beauty,Supplier_C,179,9,207,187,351,1937.33,0.476,WH1
531,SKU-00531,Grocery,Supplier_C,199,11,754,57,370,1862.16,0.864,WH2
532,SKU-00532,Grocery,Supplier_C,116,5,112,126,226,988.52,0.059,WH1
533,SKU-00533,Grocery,Supplier_A,69,5,24,188,252,1521.68,0.953,WH2
534,SKU-00534,Beauty,Supplier_B,159,14,457,282,206,1354.92,0.188,WH1
535,SKU-00535,Clothing,Supplier_A,52,11,185,188,395,1632.32,0.98,WH2
536,SKU-00536,Beauty,Supplier_C,92,10,465,58,268,1585.99,0.176,WH1
537,SKU-00537,Clothing,Supplier_B,66,8,44,264,334,348.8,0.444,WH1
538,SKU-00538,Clothing,Supplier_A,48,3,527,39,338,505.78,0.309,WH1
539,SKU-00539,Grocery,Supplier_A,151,4,117,94,77,568.18,0.433,WH3
540,SKU-00540,Home,Supplier_C,191,5,287,286,132,1646.07,0.251,WH2
541,SKU-00541,Electronics,Supplier_A,140,5,681,43,161,1630.95,0.965,WH2
542,SKU-00542,Grocery,Supplier_A,59,11,412,107,203,1015.9,0.306,WH1
543,SKU-00543,Grocery,Supplier_A,112,9,783,85,78,1182.62,0.653,WH1
544,SKU-00544,Home,Supplier_A,51,11,615,184,262,1662.5,0.137,WH1
545,SKU-00545,Electronics,Supplier_A,6,11,304,258,151,659.56,0.824,WH3
546,SKU-00546,Beauty,Supplier_C,117,7,703,143,263,147.85,0.543,WH1
547,SKU-00547,Beauty,Supplier_C,171,4,752,187,353,991.06,0.979,WH1
548,SKU-00548,Grocery,Supplier_A,177,12,128,237,204,1831.75,0.423,WH2
549,SKU-00549,Electronics,Supplier_C,164,10,46,72,249,1591.41,0.195,WH3
550,SKU-00550,Grocery,Supplier_C,197,11,777,277,217,764.9,0.346,WH2
551,SKU-00551,Clothing,Supplier_B,170,9,74,267,287,176.3,0.737,WH3
552,SKU-00552,Grocery,Supplier_A,15,10,152,153,208,1291.99,0.659,WH3
553,SKU-00553,Grocery,Supplier_C,142,6,71,61,242,1677.26,0.778,WH2
554,SKU-00554,Beauty,Supplier_C,116,4,512,108,216,1346.65,0.073,WH2
555,SKU-00555,Beauty,Supplier_A,191,5,784,54,275,878.9,0.58,WH3
556,SKU-00556,Beauty,Supplier_B,94,14,317,51,300,290.54,0.932,WH3
557,SKU-00557,Clothing,Supplier_A,59,13,418,66,329,1826.01,0.108,WH1
558,SKU-00558,Beauty,Supplier_B,152,6,610,42,270,588.12,0.094,WH1
559,SKU-00559,Electronics,Supplier_A,21,10,37,123,72,487.36,0.717,WH2
560,SKU-00560,Home,Supplier_A,72,10,789,123,238,1641.15,0.315,WH3
561,SKU-00561,Electronics,Supplier_A,137,4,638,65,321,1963.38,0.659,WH2
562,SKU-00562,Electronics,Supplier_A,192,8,578,53,76,1337.31,0.545,WH1
563,SKU-00563,Beauty,Supplier_B,155,7,265,221,259,1268.38,0.986,WH1
564,SKU-00564,Home,Supplier_B,178,5,522,43,84,672.89,0.889,WH1
565,SKU-00565,Home,Supplier_C,56,6,108,279,247,89.81,0.678,WH3
566,SKU-00566,Home,Supplier_A,142,11,222,205,223,424.01,0.262,WH2
567,SKU-00567,Clothing,Supplier_B,178,3,259,134,267,1189.64,0.262,WH3
568,SKU-00568,Beauty,Supplier_B,160,12,509,88,105,345.07,0.882,WH3
569,SKU-00569,Home,Supplier_B,101,8,799,264,201,1773.48,0.585,WH1
570,SKU-00570,Clothing,Supplier_A,175,5,32,154,87,416.88,0.789,WH1
571,SKU-00571,Grocery,Supplier_C,158,3,668,92,247,1068.1,0.45,WH2
572,SKU-00572,Grocery,Supplier_B,187,12,334,239,58,1048.43,0.103,WH3
573,SKU-00573,Clothing,Supplier_A,52,7,704,146,227,1227.69,0.333,WH2
574,SKU-00574,Clothing,Supplier_B,33,12,761,36,374,688.5,0.161,WH2
575,SKU-00575,Beauty,Supplier_B,31,13,217,186,225,1753.39,0.782,WH2
576,SKU-00576,Beauty,Supplier_C,150,3,262,216,310,916.39,0.701,WH2
577,SKU-00577,Grocery,Supplier_B,108,11,526,222,133,1415.3,0.088,WH1
578,SKU-00578,Home,Supplier_B,64,3,62,46,188,1290.03,0.621,WH2
579,SKU-00579,Grocery,Supplier_A,110,8,349,188,291,278.45,0.874,WH1
580,SKU-00580,Home,Supplier_A,73,2,610,169,365,1264.15,0.697,WH2
581,SKU-00581,Home,Supplier_C,118,8,448,21,204,1123.87,0.511,WH1
582,SKU-00582,Beauty,Supplier_A,25,11,763,178,270,1802.28,0.312,WH2
583,SKU-00583,Electronics,Supplier_A,156,6,632,89,184,1767.71,0.887,WH3
584,SKU-00584,Electronics,Supplier_C,106,2,181,23,237,344.36,0.423,WH3
585,SKU-00585,Clothing,Supplier_B,135,7,675,63,227,209.29,0.855,WH1
586,SKU-00586,Beauty,Supplier_C,99,8,640,263,116,624.45,0.783,WH1
587,SKU-00587,Home,Supplier_A,194,2,454,74,118,1973.9,0.816,WH2
588,SKU-00588,Electronics,Supplier_C,109,10,252,67,126,92.07,0.99,WH3
589,SKU-00589,Home,Supplier_B,129,8,130,105,61,1362.14,0.749,WH2
590,SKU-00590,Electronics,Supplier_C,6,2,251,30,332,1236.6,0.034,WH1
591,SKU-00591,Electronics,Supplier_A,70,4,769,269,295,1310.83,0.205,WH2
592,SKU-00592,Electronics,Supplier_A,117,6,728,82,286,475.66,0.035,WH3
593,SKU-00593,Beauty,Supplier_C,174,5,292,257,301,492.1,0.19,WH3
594,SKU-00594,Grocery,Supplier_B,166,3,617,136,256,889.75,0.061,WH3
595,SKU-00595,Home,Supplier_C,46,2,60,55,390,236.92,0.502,WH3
596,SKU-00596,Beauty,Supplier_B,24,5,579,277,157,195.5,0.028,WH3
597,SKU-00597,Beauty,Supplier_B,101,8,485,137,258,222.3,0.473,WH1
598,SKU-00598,Beauty,Supplier_C,72,12,96,39,360,1167.31,0.899,WH2
599,SKU-00599,Beauty,Supplier_B,177,5,709,103,357,825.6,0.749,WH2
600,SKU-00600,Beauty,Supplier_A,79,10,509,233,342,622.55,0.944,WH2
601,SKU-00601,Clothing,Supplier_C,129,9,788,109,162,665.85,0.227,WH1
602,SKU-00602,Home,Supplier_B,174,9,136,80,64,454.2,0.531,WH1
603,SKU-00603,Beauty,Supplier_A,51,6,453,90,389,852.44,0.319,WH1
604,SKU-00604,Home,Supplier_C,9,13,38,117,132,445.96,0.494,WH1
605,SKU-00605,Clothing,Supplier_A,53,2,590,111,114,1411.19,0.557,WH2
606,SKU-00606,Clothing,Supplier_A,128,10,215,100,52,291.67,0.036,WH3
607,SKU-00607,Home,Supplier_A,41,3,638,25,285,1899.07,0.233,WH3
608,SKU-00608,Electronics,Supplier_B,166,7,470,119,178,225.15,0.705,WH1
609,SKU-00609,Grocery,Supplier_C,150,11,444,272,296,1889.75,0.773,WH2
610,SKU-00610,Electronics,Supplier_C,23,6,413,169,284,1674.93,0.569,WH2
611,SKU-00611,Electronics,Supplier_B,44,11,303,262,79,1377.39,0.271,WH1
612,SKU-00612,Electronics,Supplier_C,21,14,53,98,120,1828.99,0.405,WH2
613,SKU-00613,Beauty,Supplier_A,192,9,314,104,197,321.48,0.096,WH3
614,SKU-00614,Clothing,Supplier_C,103,12,270,281,142,393.81,0.953,WH1
615,SKU-00615,Electronics,Supplier_B,97,4,657,256,332,541.7,0.869,WH2
616,SKU-00616,Clothing,Supplier_A,46,7,358,215,266,527.38,0.066,WH2
617,SKU-00617,Home,Supplier_B,127,7,637,295,287,656.15,0.166,WH2
618,SKU-00618,Grocery,Supplier_A,111,11,459,257,276,1172.48,0.581,WH1
619,SKU-00619,Home,Supplier_A,76,4,199,76,268,104.94,0.232,WH3
620,SKU-00620,Home,Supplier_C,69,13,641,55,368,795.43,0.934,WH2
621,SKU-00621,Beauty,Supplier_A,113,13,247,52,386,530.45,0.756,WH1
622,SKU-00622,Grocery,Supplier_B,57,13,652,238,80,1232.93,0.273,WH1
623,SKU-00623,Home,Supplier_C,139,8,638,243,163,1971.08,0.006,WH2
624,SKU-00624,Home,Supplier_B,137,12,662,208,151,1059.43,0.799,WH1
625,SKU-00625,Grocery,Supplier_A,28,5,42,41,142,880.09,0.424,WH3
626,SKU-00626,Grocery,Supplier_B,32,6,676,273,256,768.07,0.642,WH3
627,SKU-00627,Home,Supplier_B,66,10,346,122,278,1580.65,0.287,WH1
628,SKU-00628,Grocery,Supplier_A,21,7,173,285,120,190.36,0.143,WH2
629,SKU-00629,Home,Supplier_C,24,11,638,155,391,1921.55,0.675,WH3
630,SKU-00630,Home,Supplier_B,7,14,165,15,185,864.94,0.45,WH2
631,SKU-00631,Beauty,Supplier_A,169,5,271,117,333,661.72,0.235,WH1
632,SKU-00632,Electronics,Supplier_C,147,9,321,269,387,1949.43,0.138,WH3
633,SKU-00633,Home,Supplier_C,55,10,89,80,66,1874.96,0.58,WH2
634,SKU-00634,Clothing,Supplier_C,180,11,562,171,264,1301.77,0.726,WH1
635,SKU-00635,Electronics,Supplier_B,140,6,112,109,293,86.09,0.284,WH2
636,SKU-00636,Electronics,Supplier_B,145,3,668,42,144,1509.64,0.735,WH3
637,SKU-00637,Electronics,Supplier_B,180,7,182,152,170,704.34,0.183,WH1
638,SKU-00638,Beauty,Supplier_C,7,12,100,253,55,807.15,0.338,WH1
639,SKU-00639,Home,Supplier_B,197,13,607,233,317,359.55,0.745,WH2
640,SKU-00640,Beauty,Supplier_A,77,9,82,223,136,1070.74,0.66,WH2
641,SKU-00641,Home,Supplier_B,163,14,631,129,238,1501.88,0.271,WH1
642,SKU-00642,Beauty,Supplier_B,109,6,455,177,152,582.37,0.122,WH3
643,SKU-00643,Beauty,Supplier_C,122,2,67,226,153,1880.53,0.042,WH3
